-2.215122599917849211e-01,2.556624719858013317e-01,1.012789648360216122e+00,1.113442029138035139e+00,-1.087689642892128106e+00,1.222527768206304266e+00,-1.551455549862517103e+00,6.832046445242248023e-01,3.000000000000000000e+00
1.441787237772698682e-01,-8.919367959844692884e-01,-3.745300310306010072e-02,-7.855169568137894132e-01,1.924451400302811921e+00,-5.931473032501051804e-03,-6.240432635524285621e-01,-3.323098825518247534e-01,1.000000000000000000e+00
5.877309592112986980e-01,-2.873273686384019143e-01,2.403588226006479756e-01,-1.099960518490588901e-01,5.167946655168369485e-01,1.004699144530500216e-01,1.446523381337720959e+00,-7.933565958269616081e-01,2.000000000000000000e+00
-4.013928378076894177e+00,-2.767647583867594463e+00,1.919360440334126339e-01,-2.543176852946588684e-01,-1.833708677949554833e+00,6.746380802980845859e-01,1.907342012503854933e+00,-1.817425064320453920e+00,2.000000000000000000e+00
2.579650597577301863e+00,-5.803551528378746438e-01,4.767986276207466512e-01,7.635732634769058780e-02,2.506798709983610873e-01,7.672673486898010098e-02,9.574436272838556805e-01,8.221846100001077851e-01,2.000000000000000000e+00
-1.423190455751881300e+00,9.559098124380233097e-01,-1.810411219800061311e-01,-1.277351709333215124e-01,4.525813218638585211e-01,-1.682929185888088208e-01,-9.241147750211743395e-01,-4.827722925686135369e-01,2.000000000000000000e+00
-3.289497528711750718e+00,1.031188554109452538e+00,-1.368767613091428081e-01,6.332165462817261614e-02,2.339383118449716026e-01,-2.291764711568041735e-01,8.988374736387866326e-01,-1.057285589064822284e+00,2.000000000000000000e+00
-2.159906319157265386e-01,1.189077316342517232e+00,6.444563545021173567e-01,-2.033360515623861553e-01,-2.575269448189695387e-01,7.961456848542929343e-01,-8.858122504496673821e-01,-1.317144265488594812e-01,3.000000000000000000e+00
-3.586412654092747121e-01,1.437878520747412514e+00,-2.176742124773509979e-01,8.220523605288673763e-02,-1.473050364071830209e+00,-1.271719769656410592e-01,3.916624327203471201e-01,2.620802747340692310e-02,1.000000000000000000e+00
-6.990467286536334868e-01,6.813532127566362950e-01,-6.415436994960464767e-02,-9.506128805035892748e-01,2.152810582742028078e+00,-1.517703456247091243e+00,-5.890064079689293353e-01,6.644794535605383912e-01,3.000000000000000000e+00
9.504304329689684527e-01,-2.296101578584019143e-01,-8.576430414807501013e-01,-7.384584872654026411e-02,-1.506592404954862241e+00,-4.364983013912635545e-01,-9.557618021565048583e-01,6.901816793022731433e-01,2.000000000000000000e+00
-9.935560915483189204e-01,2.645375054350518340e-01,3.146617543437848497e-01,9.650315335646790504e-02,-6.261908781123455281e-01,7.896964754424895538e-01,8.022114881445157053e-01,7.612648598638368513e-01,2.000000000000000000e+00
2.863688921082214289e+00,7.654719813077706103e-01,-3.076435406277946982e-01,-5.737470148890087135e-02,2.354686659349496392e-01,-1.221863715539965173e-01,6.456195541641954749e-01,-3.074170096709046285e-01,2.000000000000000000e+00
-3.780590937962265974e-01,8.395118143393277554e-01,2.363504146040997234e-01,1.992480199318329426e-01,-3.941705042258523278e-02,-3.923397434683377760e-01,-2.813600189156983955e+00,8.677550138538954183e-01,2.000000000000000000e+00
-3.007135439170316449e-01,1.336197950425767944e+00,6.926723449748597439e-01,2.023470428376318075e+00,-3.344075491509150566e-02,1.502196998690683571e-01,-4.316239372528441615e-02,1.754901980880905696e-02,3.000000000000000000e+00
2.266142830158357491e+00,6.791668656656187908e-01,1.197316873250691555e-01,9.637197205381468901e-02,-1.903912459928766232e+00,3.474208397047939822e-01,-1.744331897001259568e+00,-4.594828016503694212e-01,2.000000000000000000e+00
-1.804779441652447636e+00,-5.905960398914176235e-01,-5.180905885664565114e-01,2.110252872621175557e-01,1.157332628839254918e+00,6.507403769513003811e-01,4.589198214728166803e-01,4.546216105870360541e-02,2.000000000000000000e+00
2.709502666723643483e+00,1.451343282292226311e+00,-1.431066942537123354e-01,-1.539249483231082960e-01,-6.869280572211381442e-01,-8.428433995746910101e-01,-2.364766448152192169e+00,-7.153034300121753342e-01,2.000000000000000000e+00
3.341429238462186729e-02,1.915119717782678643e+00,-7.779828923148434106e-01,-8.300788871663652424e-01,7.301777220237853916e-01,-1.354826058007098655e-01,6.266133638094436575e-01,1.848288933749746288e-01,1.000000000000000000e+00
1.104134327747550381e+00,8.604868565640068079e-01,1.189422034662316607e-01,3.780256166963965464e-02,-5.206297997029747382e-01,6.658910663832762200e-02,2.108681489640403584e+00,-2.014851611976680612e+00,2.000000000000000000e+00
-6.359182711816704359e-01,6.526611354827744904e-01,3.412982844047234010e-02,4.996459505104772908e-02,-2.661521290538850781e-01,5.167441412223620079e-01,6.059338458896373902e-01,1.084920405931283582e+00,2.000000000000000000e+00
-1.035992145892114635e+00,-1.549646140752088286e+00,1.673944234978086143e-01,-6.306554800068721323e-02,-1.023361515449483283e+00,1.082217995656302278e+00,-3.659216819535049403e+00,3.318519600494242994e+00,2.000000000000000000e+00
-7.119023501704506707e-01,-1.438577466206794608e-01,-2.295862509712793542e-01,3.431877993707236563e+00,-4.208344252803943863e-01,-1.135108052265697109e+00,-1.703078910883300212e+00,1.618023187219180536e-01,3.000000000000000000e+00
-2.243064148334763808e-01,7.594177914081556846e-01,-3.074315890586674094e-01,9.352541489655007423e-01,5.437854992717537916e-01,3.900410344540525265e-02,-6.423100386250142346e-01,-1.698792488544516310e-01,1.000000000000000000e+00
-2.982271247171835449e-01,-2.178821145727161124e+00,3.241500887444840329e-01,-3.496320956757564824e-01,1.171456501890290713e+00,9.611740052887059876e-03,-3.937942858671588109e-01,4.853060766677056992e-01,1.000000000000000000e+00
-1.635311306771964901e+00,2.016406660074574919e+00,-4.078390851736528044e-01,-4.002864728939105055e-01,-1.084695168846123492e+00,-5.035667991627834628e-01,3.702519533103832416e-01,1.498063939073062789e+00,2.000000000000000000e+00
1.825006578824232673e+00,1.166723114700094488e+00,-5.348763445575681341e-02,5.915549474939690855e-02,2.438910969310114363e-01,8.764905147892209092e-01,1.161832290171319837e+00,-1.886404363043925780e+00,2.000000000000000000e+00
-9.053572184621355712e-01,-3.826316523673926051e-01,2.962314344846853076e-01,2.429854078577363408e-01,-1.047201480890858349e-01,4.581688181181591268e-01,2.043432876502555406e-03,-1.186160532870470075e+00,2.000000000000000000e+00
3.542754802902948197e-01,-3.504929982340346251e-02,-4.815962937555619550e-01,-1.468985354074745286e+00,-7.066813372616943534e-01,-2.665605908173267480e+00,-3.466276074898157478e-01,1.016955260509529335e+00,3.000000000000000000e+00
-8.960088104935950426e-01,2.234072376573046637e-01,5.190575355052893247e-01,-2.230247381227279835e+00,1.694290606657783693e-01,-3.809506607430684921e-01,-1.922591469704601153e+00,-1.847436961580931625e-01,3.000000000000000000e+00
-1.280682384415968711e-01,5.950089913604820202e-01,6.673234093529746280e-01,-1.096335834970884493e+00,-7.402194586830157519e-01,-1.030662060474305947e-01,-6.737109369034408601e-01,2.684804440197832709e-01,1.000000000000000000e+00
-5.489106011202044000e-01,3.900014788312419434e+00,1.411490069696007543e-01,1.284471838825650969e-01,3.199882832410751554e+00,-3.425828767647392387e-02,7.327361219911285861e-01,3.801136706657912701e-01,1.000000000000000000e+00
3.422170140811297556e-01,5.101448024733651332e-01,-8.742768482747778069e-01,2.334115974130313464e+00,-1.350736247408152124e+00,2.326605961237360631e+00,-4.679447351143405376e-01,1.907332855229098234e+00,3.000000000000000000e+00
8.581717519161982111e-01,2.269026085234293055e-01,2.492957339239561809e-01,-2.405776051948410599e-01,-1.153925743909206547e+00,2.770487749992927434e-02,1.194059711389179768e+00,-1.502561959999771268e+00,2.000000000000000000e+00
-4.391673271197766293e-01,1.834334531388930600e-01,9.419143079018622577e-01,-1.199210586376625809e+00,1.382312750813121105e-01,-8.540491058880332609e-02,-1.038467162879419675e-01,2.438440798126384479e-01,1.000000000000000000e+00
1.190136131342399844e-01,-1.275438113802543461e+00,-1.461915786097147896e+00,-2.241497570307179998e+00,4.392953502802960930e-01,1.198619708050651794e-01,-3.159325202605136051e-01,-1.867574379704508014e-01,1.000000000000000000e+00
1.843858039361293000e-01,4.020006211178440148e-01,-5.265564556088272452e-01,6.751096859845555631e-01,-2.267237479941418332e+00,-3.242123275504584345e+00,8.488219223869002128e-02,2.555686385437101027e+00,3.000000000000000000e+00
1.224044976000197571e-01,-4.382949744519882285e-01,1.168971255526704139e-01,1.620443735868181800e+00,-1.120009482016838920e+00,-9.244097071819920020e-01,1.672740489350597271e+00,-1.812436892284984502e+00,3.000000000000000000e+00
-1.462427152651617490e+00,2.659651371910645601e+00,3.632288056471615900e-01,-2.487661101189005478e-02,1.334310006374153978e+00,4.335559892774031310e-01,-1.955111591698038831e+00,-8.674522135718811811e-01,2.000000000000000000e+00
2.275533787025462162e-01,-1.423058740422907809e+00,-9.418557781225997405e-02,5.854526073476613579e-01,1.320350980149692210e+00,8.793122258703865712e-02,5.358923666058413859e-01,-5.878980610233666138e-01,1.000000000000000000e+00
-7.272845269304190063e-01,-8.009488432459161977e-01,1.168654508698115935e-01,2.341241228564374111e-01,-4.657600619221647920e-01,1.597980878286966167e-01,-4.835326383995505739e-01,-1.600227236521892138e+00,3.000000000000000000e+00
5.281709147388570225e-01,-1.155423033708715408e-01,-6.296533851419158778e-02,-1.151322908182349725e+00,1.977219503923162591e+00,2.191171658326041882e+00,-9.964540054732065055e-01,-2.144438423239738989e-01,3.000000000000000000e+00
2.830090135706832655e+00,-9.377728739390728263e-02,-3.231533737275351092e-01,-6.366944553070011392e-02,-1.050195372961144624e+00,-2.284487047034134966e-01,-9.512558449025938501e-01,9.821998345256776064e-01,2.000000000000000000e+00
-3.929397423646756038e-01,-2.140260798478131887e-01,1.297300561729012314e+00,1.013609663211975320e+00,3.714861619549943983e-01,2.847721696751726039e-01,-1.550889194078250988e+00,-4.364249030542967644e-01,3.000000000000000000e+00
-1.989766099734956217e+00,-1.466211456989401918e-01,8.516981825351432889e-02,-8.126936541722751262e-02,-1.107635627534538703e+00,-8.229237580788472117e-01,2.745020378993622348e-02,-1.482254381961169987e+00,2.000000000000000000e+00
7.916533824810594727e-03,1.999535009642104955e+00,-9.583135512781910947e-02,5.894224253452955420e-01,5.458320212976784935e-01,-1.741350519522651685e-01,-9.936957040214730030e-01,4.193474284032285282e-01,1.000000000000000000e+00
-3.553662804114736673e-01,-4.657670139750215377e+00,4.468928771242216547e-01,7.228829206751755665e-01,4.794574823461273394e-01,4.359552308511849272e-02,-8.896207033642343776e-01,-5.515850966599458172e-01,1.000000000000000000e+00
-1.211195253694017926e-01,-7.811552707949671603e-01,-5.533392602999177151e-02,2.501341552980139715e-01,-1.773515628650396969e-01,2.904060875028146582e-01,-5.192956645602846422e-01,-1.342931027700995650e-01,1.000000000000000000e+00
1.540321055316085097e-01,-9.357152968360433754e-01,-9.083054038776220418e-01,-4.044675276006192699e-01,2.077816557554647670e+00,2.229753148882827940e+00,1.662603971388170399e+00,-1.452692665666446725e+00,3.000000000000000000e+00
3.533025810404711864e-01,8.166481225335227023e-01,8.995295833866563673e-02,-7.710393645009174790e-01,-1.179619756027736166e+00,1.420117939614254088e-01,1.073629494516596117e-01,3.317813305985136685e-01,1.000000000000000000e+00
4.802560190283447494e-01,6.100057355994141783e-01,-2.854318647456274283e-01,2.973613249965187388e-01,-2.714966236742267017e-02,-8.412601058166144785e-01,-7.392796748307836063e-01,4.298507037307885970e-02,3.000000000000000000e+00
4.336781309094391856e-01,-7.439408764531653916e-03,5.771616260593972481e-01,4.241968028431985616e+00,8.391681344826857902e-01,-4.236705515157930257e+00,-5.137860097664663783e-01,-2.035127375534838468e+00,3.000000000000000000e+00
-2.741501490656295115e-01,-3.051026401098805518e+00,8.761244442640301333e-01,1.127318516594468134e+00,1.411071293728688003e+00,-4.068350932954420407e-02,-5.293868695560554061e-01,1.359728603579024864e-01,1.000000000000000000e+00
-1.879378949523302089e-01,1.593990767665429686e+00,-3.521807670623495201e-01,1.478435777966673026e+00,-7.928015203804982258e-01,-1.153600613562802933e-02,-2.566225868558497658e-01,2.586661163385979567e-02,1.000000000000000000e+00
-2.563949892237090897e-02,1.016931277380243692e+00,-8.433822861525674952e-02,-6.712167053450518450e-01,-2.102295394698123765e+00,1.576399052005843515e-01,4.726965783641673968e-01,-2.480776955971301656e-01,1.000000000000000000e+00
1.868435373481748263e-01,-7.344466889708067825e-01,7.309165477453895277e-02,-2.551851893006296806e-02,-1.420226797538012731e+00,-2.414031551444255908e-01,1.552160414546357448e+00,3.863440950374289695e+00,2.000000000000000000e+00
3.305779567832936583e-01,-1.163951745807736415e+00,4.395906867284899572e-02,-3.418390892714769369e-01,3.003704156210797560e+00,2.461293253972767284e-02,4.703205637671423744e-01,-2.749424106811725332e-01,1.000000000000000000e+00
3.828931732666666643e-01,2.066879234419747025e-01,-1.931818363397897753e-01,2.822919249590256641e+00,-1.311728303411160867e+00,-1.522692688232493596e+00,5.484783517965742261e-01,1.288514022929609260e+00,3.000000000000000000e+00
-1.809095984208388241e+00,6.716690941493206335e-01,-4.818342367938202586e-01,-3.801209904758875296e-02,-1.136918830804731551e+00,1.190953932330290899e+00,-7.329242009185079620e-01,-2.032619480274732382e+00,2.000000000000000000e+00
-1.544538683401490697e+00,-2.485161541115919470e-01,1.861539998942800603e-02,-5.615426438877349491e-02,2.014574952066241931e+00,5.493632462515506826e-02,1.832366071292672149e+00,1.991652559910990217e+00,2.000000000000000000e+00
-9.288529935508270385e-02,4.320030708948678466e+00,-1.376276709330506165e-01,9.030674253476277391e-01,5.277722183141878576e-01,4.624743162472993302e-02,6.136914728414001319e-01,1.127949546480925408e-01,1.000000000000000000e+00
-2.844800099662037618e-01,7.484827657440633331e-02,5.097200313371993419e-01,-1.067294749389404718e+00,-4.976166799123568629e-01,1.552197191061740700e+00,-1.548609111162440488e+00,-3.106429144044186574e-01,3.000000000000000000e+00
-2.194405817216411592e-01,-5.618380894162759986e-01,7.478973121182947992e-01,-1.477466026560299017e+00,-8.328297654173349995e-01,1.012459298917592898e+00,2.815596559040786651e-01,8.037288597614337116e-01,3.000000000000000000e+00
-6.576645363479943773e-02,-6.098749436933625923e-01,1.395491845531261765e-01,4.590377754151507284e-01,-2.335688493617079420e+00,-6.486361207477706059e-02,1.280295057802751657e+00,2.966128417317493993e-01,1.000000000000000000e+00
-7.118682327299497015e-02,-5.214673988030138485e-01,3.980384349505281527e-01,-2.844070168522661590e-01,-6.041452635017172668e-01,-1.217226218957517370e+00,-1.529401533338181629e+00,2.874060180039595958e-01,3.000000000000000000e+00
-1.338282258960463045e+00,-5.952319132805456992e-01,1.029662073861964122e-01,-2.662218824317159893e-02,7.797234514667485961e-01,-4.434746511241040579e-01,-5.487061374808476222e-01,3.690340737788708192e-01,2.000000000000000000e+00
4.269510078692101418e-01,3.084815677239936133e-02,1.225531176717958859e+00,-3.841189441981271546e+00,1.777233450350296007e+00,-1.285353034912936898e-01,6.384638454501329052e-01,-4.997539893974761172e-01,3.000000000000000000e+00
-1.860871152267292050e+00,2.704971629490217078e-01,-3.940610026132134180e-01,1.733684179692403793e-01,8.165375346235483889e-01,-8.580965652878818073e-01,-1.804297675277999113e+00,2.861007490679337906e+00,2.000000000000000000e+00
2.071993688273868206e-02,-4.914338427330903758e-01,-7.974567485774145537e-01,-3.856922261108005068e-01,1.417350115751314088e-01,2.592108772058085542e+00,1.697753974891085260e+00,-1.965655160840511506e+00,3.000000000000000000e+00
2.579131940966153946e-01,-3.854313092500816773e-01,6.584438941406876022e-01,1.191332306711485600e+00,-1.867816445709953754e+00,-2.657580785122238588e-03,6.135057847119060881e-01,-5.379300725082550860e-01,1.000000000000000000e+00
5.253306415197893653e-01,-1.663618629021948347e+00,8.129042193983017084e-01,1.484722028435658814e-01,2.028660166424454681e-01,-1.579108742362373141e-01,-2.428243397592461106e-01,-4.576263650019345430e-01,1.000000000000000000e+00
-4.115376183323009307e-02,-2.012564207540326056e+00,2.725982006366873267e-01,1.090287939700417263e+00,1.328032813267765455e+00,-1.128525273880496144e-01,-1.122781030710864991e+00,-4.161695410369394277e-01,1.000000000000000000e+00
-2.679825687187665784e-01,-4.476652384735355650e-01,9.306540056293909347e-01,1.257364603915044565e+00,-1.127189870286304796e+00,1.658477235346673406e-01,1.316330250400647328e+00,-7.157909601000214117e-01,1.000000000000000000e+00
2.840806731101892975e-03,1.295144229506680844e+00,-1.081230900111655735e-01,8.744537299172509826e-03,7.443877725155805258e-01,-2.375297227232408548e-01,-1.786376905973430240e+00,1.242640933823779159e+00,2.000000000000000000e+00
-8.711351533868905150e-02,-1.609978939165107314e-01,3.187603109364817722e-01,-3.334081355163737159e-01,-2.012954384337352298e+00,1.405625662482262728e-01,-8.586056472555944064e-01,9.516018318692352762e-02,1.000000000000000000e+00
-8.652159206516497614e-01,-2.274887390499394701e+00,2.448773333144653175e-01,-3.258945128930280238e-02,-7.997544344430536079e-01,-3.397969362749404532e-01,6.944342685149141881e-01,-7.368459420114881198e-01,2.000000000000000000e+00
-7.018986665279916548e-02,3.054500154799376643e-01,-8.710969587371832912e-01,2.815596549312068819e-01,-2.301855578525713319e+00,-1.400150548998851385e-01,-4.980279041917338168e-01,-8.305985468836962760e-02,1.000000000000000000e+00
1.328811376183635762e+00,1.138951221940405212e+00,2.200256712872681042e-01,9.384916216553057522e-02,-6.803169692431049187e-02,-6.490861957877421817e-01,9.991853271642198164e-02,2.017520880716741516e+00,2.000000000000000000e+00
-5.227441746760054242e-01,-4.644972973264769878e-01,7.766330005427435346e-01,1.059153987907677452e+00,1.902456659307149911e+00,1.701465476066950533e+00,1.990979218842358955e+00,-3.206409348027155354e-02,3.000000000000000000e+00
2.793229147235538057e-01,9.985355441802364895e-01,-4.031498726491622442e-01,-4.602857223134483866e-01,-1.065154300886144823e+00,2.867009030983178053e-01,-1.037224582351663066e-01,-6.846116491826580441e-01,1.000000000000000000e+00
7.895912171108915301e-02,-6.374638505434117031e-01,3.862877124468592216e-01,-4.895450018257187230e-02,1.583447991063195781e+00,1.216060537614339770e-01,5.599662328808692191e-01,-8.547538386023341150e-01,1.000000000000000000e+00
-1.748711566485211755e+00,2.065456708288663235e-01,3.920408202855761304e-01,2.429922540961625965e-01,3.597465966344961519e-01,2.687613728399828594e-01,8.788899672516806705e-01,1.124343210519553216e+00,2.000000000000000000e+00
5.696879636059647423e-01,7.410428983424500737e-01,-1.113941585754857577e+00,-3.420733509232865899e+00,-1.697981859416868522e+00,2.772445620879881112e+00,3.983406509781359933e-02,-2.269875166207043549e+00,3.000000000000000000e+00
-2.201971764111204433e+00,1.324605804467528847e+00,-5.685067337224735534e-02,1.638372850389588353e-01,-3.673657663868677981e-01,-5.175560106530412430e-01,5.886140144306578614e-01,-3.502790036536916229e+00,2.000000000000000000e+00
1.089070711842324624e+00,-3.499248991873554204e-01,2.124372200529446308e-01,-2.073620799344170484e-01,-1.150400968296634963e+00,-1.037987885380586395e+00,7.568082038397415667e-01,-2.764748439641404598e+00,2.000000000000000000e+00
-2.026651501322384252e+00,-1.748044105536214476e-01,-2.565820872205228365e-01,-3.010158771097524999e-02,-1.055715148838005213e+00,7.856251371156859342e-01,2.231825685144344096e+00,7.476128834968006620e-01,2.000000000000000000e+00
-5.178520713032167683e-02,-3.937922104695920633e-01,3.927428496634943200e-01,4.793187473423955680e+00,-5.288676092138773210e-01,3.783500590669987673e+00,-2.348839057562741167e-02,-1.456801160435288733e-01,3.000000000000000000e+00
2.064342525534216544e-01,-5.266193393324819505e-01,-2.174426467578813582e-01,-8.644406605746917105e-01,-9.993566413608451215e-01,-2.079150646223307586e+00,-4.217190091086100989e-02,-4.204250833470191129e-01,3.000000000000000000e+00
-1.754799027003318912e+00,-3.127370556433728410e+00,-3.286428333733138474e-01,-6.092336408927336022e-02,-8.628953514083181897e-01,2.851086625339053215e-01,5.000101037631009548e-01,-2.732289418156390592e-01,2.000000000000000000e+00
3.737211625387320546e-01,-1.443503237897634683e+00,7.345155950875118522e-01,3.347205994440296539e-01,-1.148541157441562044e+00,-7.157343184337761066e-02,-3.304453683279299225e-01,4.002231329598389398e-02,1.000000000000000000e+00
6.054378654885214095e-01,8.717249314875899491e-03,-1.926788736484700559e-01,-1.052210875706263565e-01,2.176605896385229444e-02,-3.911457699292159029e-01,5.192944038114535310e-01,-2.265343370711061954e+00,2.000000000000000000e+00
2.308299928082525321e-01,5.093321774460287665e-01,-8.390723114408934480e-01,1.699302384198581706e+00,2.647940552049181731e-02,-1.470275863534409311e+00,-1.510663050066255231e+00,-1.123551392499632762e+00,3.000000000000000000e+00
-5.052851467612806680e-01,1.778010716249600331e-01,-1.006740025164144375e-01,-2.740535253609011068e-01,8.106185970742076918e-01,-3.147641458377330004e+00,1.135760209844586255e+00,3.347206258619928598e-01,3.000000000000000000e+00
3.831269559257124979e-01,1.567379264337571909e+00,4.594780684492887901e-01,-1.382499811448665517e+00,2.403964683282441062e+00,-8.632091536756422712e-02,-5.781058562870962092e-01,-1.458270347182589466e-01,1.000000000000000000e+00
-3.781573344708161200e-01,-3.813852518180875228e-01,-5.527571975553650097e-01,3.389148556361389453e+00,2.279581490106164399e+00,3.187136823256151996e-01,-9.369640557649820678e-02,3.530145342178859225e-01,3.000000000000000000e+00
-4.008679453715618402e-01,-3.458999441769724736e+00,-1.702779923795187389e-01,-5.484085640064949585e-01,1.151651313176376368e+00,2.374879507867519723e-01,5.355287504549287592e-01,3.390401515737455629e-01,1.000000000000000000e+00
-2.182337317084551975e-01,7.341202785697334976e-01,-4.816511821434080361e-03,-2.853348904042088297e+00,-3.742602906114642081e-01,9.042426698425928278e-01,6.960894251424731838e-01,-1.317309146859240582e-02,3.000000000000000000e+00
-3.973338266595018986e-01,-1.375347371483306658e+00,1.264409859065547925e+00,1.972840630814186147e+00,-1.874207917719554750e+00,-2.418103832716246959e+00,-3.926528376976139434e-01,-2.058998727869519207e+00,3.000000000000000000e+00
5.187901001494319431e-01,7.562132543704205845e-02,5.343339229711026039e-01,1.895291479086862463e-01,9.402635627410335095e-01,-1.897171806706331176e-01,-1.855823766979586065e+00,-7.840696533344657659e-01,2.000000000000000000e+00
7.355908770277884701e-01,3.231008340168888826e-01,-7.064914686443614089e-01,2.345468387813621991e+00,1.746706112561669411e+00,3.356305412941997246e-01,2.416430271227888033e-03,3.721196829514907267e-01,3.000000000000000000e+00
-2.610449169479905906e-02,-2.400459991148561123e+00,6.619638224567091500e-01,2.613568366940677290e-01,2.911286616859942722e-01,1.184717880655027505e-01,-9.967176089138565787e-02,2.750141261935705739e-01,1.000000000000000000e+00
-2.988495286648667343e-02,-6.127594107184255456e-01,-4.673546689143681099e-01,-3.711851037824213106e-01,2.068938505508445047e+00,1.451018143905553025e-02,9.539695733422202117e-01,-2.788764873201147743e-01,1.000000000000000000e+00
-6.352254516105719506e-02,-1.458069325241145187e+00,1.371930537653406612e-01,1.648309513927779385e-02,2.630824342371367308e+00,-8.711268280319400814e-02,-6.382281259523069350e-01,-4.510337435197939726e-01,1.000000000000000000e+00
-1.499691871767655504e+00,2.217941367440038558e+00,6.167579791141775125e-01,-8.699728606267680131e-02,3.296023675041127171e-02,1.403173920552028553e-01,2.808093976522250124e-01,2.268361840950555486e+00,2.000000000000000000e+00
4.345603569351874085e-01,9.540320471360813626e-01,7.993234286966883761e-01,-1.309147351727713682e+00,2.488727306544056828e-01,-2.283323581849483475e+00,1.738821848936688452e+00,1.707858079149018604e-01,3.000000000000000000e+00
4.516543221844329659e-01,-1.014873305760152083e-01,5.422466542238859599e-01,1.309942250697079924e+00,-2.216361510919321098e+00,-1.164294245207303069e+00,-2.494766936248095368e-01,7.321486895361132285e-01,3.000000000000000000e+00
4.801044182938992155e-01,1.874433870252394108e-01,-7.009308633982297421e-01,-1.381443769838697766e-01,-1.613827847827479900e+00,-2.831925184017527464e-01,-1.841321020601985881e+00,-8.494395130119802850e-01,2.000000000000000000e+00
-1.650039496999325117e-01,1.864013507423196436e-01,-3.990443933426481293e-01,-2.854735589173138077e+00,-1.778982707837884203e-01,-2.055001352743023535e+00,1.801748918676612521e-01,8.833215231407508528e-01,3.000000000000000000e+00
-1.102902412143495214e-01,4.956805522111344398e-01,6.269139747241099236e-01,-8.427391312692482372e-02,4.085144267409888119e-01,-1.035678742490722559e+00,-5.717554547678830312e-01,-3.808649913636005024e+00,2.000000000000000000e+00
3.084600412888567900e-01,9.515317700280601088e-01,-9.878042939164681513e-02,-1.285293349740832536e-01,-1.579872824282233745e+00,-1.358484252385097624e-01,-8.064712467697515708e-01,5.788271832351724600e-01,2.000000000000000000e+00
4.431355747814944707e-02,-4.620612172133852225e-01,1.511406976675160330e-01,-8.353495175224479041e-02,-1.592772461282555119e+00,-7.196863631006382711e-01,3.522807910046161783e-01,-1.529947685850505668e-01,3.000000000000000000e+00
-2.873005973736101337e-01,3.148877511021491049e+00,-5.703576572486732665e-01,-7.477593722936515253e-01,-2.711427667347772186e+00,-8.678692967557850857e-02,2.544304649925421824e-01,-1.154908766203148335e-01,1.000000000000000000e+00
6.121998331120164227e-01,-1.448474961379977888e+00,-2.143587639569845549e-01,8.452799756917540874e-02,-6.401520597724592587e-01,1.066151160780058477e-01,1.082801680197083005e+00,2.095445841379262597e-01,2.000000000000000000e+00
-5.011963062040875050e-01,-1.254276156650193930e-01,-4.675945700795328119e-01,1.198780998545196236e-01,2.779320206719454678e+00,-2.124061840946203303e-02,-2.385464517839017140e-01,-7.756275149883036513e-02,1.000000000000000000e+00
